지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
266,2022-06-05,17.6,16.3,1740,21.2,1,,1.7,1724,7.2,1723,33.9,12.4,70,1816,6.6,70,1934,3.6,3083,15,50,1,86.3,17.1,992.5,1009.8,1,997.1,2243,1002.7,14.4,0,1000,.61,3.38,,,,,,9.9,4.6,19.6,15.9,21.9,22.4,24.9,25.6,,,,,,1,1.4,,
266,2022-06-06,20.8,16.1,518,26.2,1429,,0,,0,,0,10.1,290,1514,4.9,290,1514,1.8,1584,16.4,53,1641,77.8,18.7,990.2,1005.3,2331,998,415,1000.3,14.4,6.8,1300,3.45,21.16,,,,,,5.9,3.1,24,14.9,23.1,22.9,23,23.1,,,,,,3.7,5.3,,
266,2022-06-07,18.5,15.7,2358,22.3,1343,,.4,2228,.5,2137,.5,7.2,70,2235,3.8,90,2130,2.1,1778,13.8,56,1328,75.1,15.8,997.9,1011.2,2333,1005.1,213,1008.1,14.4,.4,1100,1.82,8.71,,,,,,7.4,5.9,20.1,16,21.6,21.8,22.9,23.2,,,,,,1.8,2.5,,
266,2022-06-08,18.2,15.3,417,22.2,1613,,.1,,.1,,.1,8.1,70,444,4,70,450,1.8,1580,14.2,61,1238,78.8,16.2,1002.2,1014.6,2154,1010.7,213,1012.6,14.5,1.9,1200,2.57,13.82,,,,,,6.4,4.9,19.7,15,20.7,20.9,21.8,22.1,,,,,,2.6,3.7,,
266,2022-06-09,20.2,16,304,25.9,1438,,,,,,,5.9,50,809,3.4,70,814,1.7,1470,14.2,43,1409,70.5,16.2,1003.7,1015.2,902,1012.3,1613,1013.9,14.5,9.3,1200,3.31,25.56,,,,,,5.4,2.3,24.5,15,23.6,23.4,23,22.5,,,,,,4.4,6.2,,
266,2022-06-10,20.9,15.2,523,25.7,1204,,,,,,,4.9,90,1112,2.9,90,1028,1.3,1106,14.7,46,952,69.8,16.8,1004.1,1015.1,554,1013.1,1735,1014.3,14.5,6.2,1000,2.98,20.29,,,,,,7.3,1.9,24.6,13.4,23.7,23.7,23.7,23.2,,,,,,3.4,4.9,,
266,2022-06-11,22.6,17.9,224,28.6,1426,,,,,,,7.8,70,1126,4.7,90,1257,1.8,1513,16.6,46,1221,70.6,19,1001.8,1013.5,532,1009.7,1723,1011.9,14.5,4.6,1400,3.28,21.27,,,,,,7.5,4.6,27.2,16.1,25.2,25,24.4,23.7,,,,,,4.6,6.6,,
266,2022-06-12,21.7,17.4,528,26.3,1505,,,,,,,6.3,70,758,3.7,90,910,1.9,1668,15,49,1206,67,17.1,1003.1,1014.6,851,1011.8,1621,1013.2,14.5,8.8,1000,2.86,22.91,,,,,,5.8,.6,28.3,15.2,25.7,25.6,25.3,24.5,,,,,,4,5.7,,
266,2022-06-13,19.6,17.3,2354,23.1,1531,,.5,2117,.6,2222,1.2,12.6,70,2352,6.1,70,2340,3.3,2873,14.9,56,1533,75.1,16.9,999.1,1013,1,1007.1,1903,1009.3,14.5,.2,1200,1.8,9.54,,,,,,9.9,6.9,21.5,16.8,22.6,22.9,24,24,,,,,,2.4,3.5,,
266,2022-06-14,17.9,16.4,258,20.9,1222,,.4,,.9,209,1.4,14.9,50,716,7.9,50,100,4.9,4202,14.3,68,1225,80.1,16.3,997.3,1008.4,9,1006.5,1735,1007.5,14.5,.1,1200,2.04,12.46,,,,,,8.6,4.9,19.8,16.1,20.7,21,22.2,22.5,,,,,,2.3,3.3,,
266,2022-06-15,21.1,16.5,133,26.7,1611,,,,,,,8.1,270,1514,4.2,230,1432,1.8,1535,17.2,60,1501,79.9,19.7,997.7,1009.1,1041,1006.6,1728,1007.9,14.5,4.4,1400,2.99,17.45,,,,,,6.6,5.1,25.7,16.1,23.2,23,22.4,22.1,,,,,,3.5,4.9,,
266,2022-06-16,23.5,19.3,531,30.4,1419,,,,,,,8.5,290,1009,4.6,270,924,2.1,1805,17,38,1450,69.6,19.4,998.5,1009.9,2350,1006.9,1523,1008.5,14.5,8.1,1300,3.25,23.21,,,,,,5.1,3.4,29.4,18.3,26.4,26.1,24.7,23.7,,,,,,4.6,6.5,,
266,2022-06-17,22.8,18.6,420,28.7,1445,,1.6,1136,1.6,1046,1.6,8.1,250,1107,3.7,230,1110,1.3,1163,18.9,54,1404,79.8,21.9,998.9,1010.3,1101,1007.5,1500,1009,14.5,6.2,1200,3.3,21.45,,,,,,5.9,3.3,28.9,16.7,26.4,26.2,25.6,24.7,,,,,,3.9,5.6,,
266,2022-06-18,25.4,21.1,552,30.7,1510,,,,,,,8,200,1624,4.7,230,1437,1.9,1651,20,54,1419,73.5,23.3,997.7,1009.4,2255,1005.9,1531,1007.7,14.5,10.7,1200,3.52,26.74,,,,,,3.5,1.8,31.7,19.8,29,28.7,27.1,25.8,,,,,,5.2,7.4,,
266,2022-06-19,25.4,21.6,555,31.1,1538,,0,,0,,0,6.2,200,1731,3.6,200,1406,1.7,1490,20.3,50,1523,75,23.8,997.8,1009.5,603,1005.8,1713,1007.8,14.5,9.2,1300,3.53,26.05,,,,,,4,3,33.3,20.9,29.9,29.6,28.4,27,,,,,,4.9,7,,
266,2022-06-20,25.5,22.4,128,30.9,1351,,,,,,,5.7,160,1423,2.9,110,1223,1.4,1237,20.9,56,1412,77.1,24.7,995,1007.3,1,1003.2,1728,1004.9,14.5,8.9,1200,3.17,22.45,,,,,,6.3,3.4,31.4,21.6,30.3,30.2,29.2,27.9,,,,,,4.5,6.4,,
266,2022-06-21,26.5,21.7,119,32.7,1402,,,,,,,7.6,140,1427,4.1,110,1416,2,1703,20.7,49,1331,71.9,24.4,994.2,1007,2244,1002.4,1330,1004.1,14.5,9.4,1200,3.61,26.63,,,,,,4.1,2.5,35.6,21.3,31.4,31.1,29.8,28.4,,,,,,5.3,7.6,,
266,2022-06-22,26.5,22.4,533,32.4,1442,,,,,,,7.2,230,1312,3.8,180,1353,1.8,1512,21.4,52,1234,75.3,25.5,997.8,1009.8,2221,1006.3,321,1007.8,14.5,12,1200,3.42,27.23,,,,,,3.9,.5,35.4,21.4,32,31.8,30.7,29.3,,,,,,4.8,6.8,,
266,2022-06-23,24.9,22.9,427,27.4,1258,,.1,,.2,,.4,6.7,250,1618,3.4,250,1850,1.6,1406,22.4,77,1226,86.5,27,994.3,1009.1,1,1000.5,2358,1004.2,14.5,0,1200,1.44,5.93,,,,,,7.4,6.5,27.9,23.5,28.3,28.5,29,28.7,,,,,,1.4,2,,
266,2022-06-24,24.5,22.6,545,28.8,1647,,7.9,204,18.1,156,46.2,11,250,453,5.8,230,501,2.6,2276,22.9,71,1546,91.3,27.9,991,1004,2317,998.3,333,1000.9,14.5,2.7,1600,1.96,11.12,,,,,,7.4,2.9,26.1,22,26,26.1,27,26.9,,,,,,2.3,3.2,,
266,2022-06-25,24.9,22.6,529,29.6,1323,,,,,,,5.7,250,1543,3.5,230,1751,1.6,1420,22.2,67,1332,85.9,26.8,997.3,1010.6,2205,1003.9,1,1007.3,14.5,2.5,1300,2.5,14.96,,,,,,6.5,5,26.1,21.4,26.5,26.5,26.6,26.3,,,,,,2.6,3.7,,
266,2022-06-26,25.8,23.1,101,30.5,1418,,,,,,,8.7,230,1432,4.2,230,1316,1.6,1411,23.3,70,1422,86.6,28.5,1001.8,1014.2,2304,1009.3,211,1011.8,14.5,2.1,1300,2.59,13.42,,,,,,7.3,5.1,27.1,22.4,27,26.9,26.8,26.3,,,,,,2.5,3.5,,
266,2022-06-27,25,24.5,2329,26.3,1430,,1.1,1141,1.9,1105,4.7,8.3,200,1336,4.7,250,1305,2.2,1942,24.1,89,1451,95.1,30,1001.1,1013.6,1,1010,1756,1011.2,14.5,0,1400,.77,3.96,,,,,,9.4,5.6,26.1,24.3,26.1,26.1,26.5,26.2,,,,,,1,1.5,,
266,2022-06-28,25.4,24.4,1955,27.3,1119,,1.4,1823,2.3,1750,8.4,7.1,180,2228,3.7,230,1538,2.6,2238,23.8,83,1124,91.5,29.5,998.3,1010.6,1,1007.3,1625,1008.3,14.5,.1,1100,1.54,7.25,,,,,,7.8,6.9,26.5,24.1,25.9,25.9,26,25.7,,,,,,1.4,2,,
266,2022-06-29,25.3,24.3,235,28.5,1239,,1.8,1458,3.4,1431,6.9,8.4,230,1228,4.7,200,1040,2.6,2248,24,79,1244,93,29.8,998.9,1011.4,2341,1007.1,358,1008.9,14.5,.4,1200,1.99,9.01,,,,,,8.3,6.9,25.8,24,26,26,26,25.6,,,,,,1.9,2.8,,
266,2022-06-30,26.6,24.1,445,30.6,1509,,2.6,219,2.7,129,5,8.1,200,1304,4,200,1421,2,1732,23.7,66,1512,85.5,29.4,1002.9,1015.5,2310,1011.1,340,1012.9,14.5,9.1,1200,3.83,27.4,,,,,,5.6,2.6,29.7,24.2,28.3,28.1,27.2,26.2,,,,,,4.7,6.7,,
266,2022-07-01,27.1,23.6,2356,32.2,1554,,,,,,,5.3,140,1441,3.2,180,1405,1.2,1068,23,54,1636,79.5,28.1,1005.2,1016.3,755,1014.1,1902,1015.2,14.5,8.4,1200,3.67,24.71,,,,,,2.1,1.5,30.1,23,28.8,28.7,28.1,27.2,,,,,,4.8,6.8,,
266,2022-07-02,27.8,22,432,33.1,1433,,,,,,,6.4,70,2318,4.3,70,1622,1.7,1492,21.4,47,1714,70.5,25.5,1002.9,1015.1,105,1010.5,1813,1012.9,14.5,11.6,1400,3.08,26.99,,,,,,3,2.3,30.5,21.5,29,28.8,28.4,27.6,,,,,,5.3,7.6,,
266,2022-07-03,28.8,23.9,549,33.9,1511,,,,,,,6.2,160,1700,3.6,160,1701,1.4,1184,21.4,43,1620,65.4,25.4,999.4,1011.9,1,1007.7,1758,1009.3,14.5,8.3,1200,3.41,25.51,,,,,,6.8,5.1,33.1,23.3,30.7,30.5,29.4,28.2,,,,,,5,7.2,,
266,2022-07-04,26.9,24.1,435,31.1,1513,,.6,323,.7,235,.9,5.4,140,1354,2.7,140,3,1.4,1212,22.9,61,1517,79.6,27.9,996,1008.3,4,1003.9,1729,1005.9,14.5,3.2,1500,2.21,11.46,,,,,,6.8,3.5,29.2,24.4,28.4,28.5,28.9,28.5,,,,,,2.7,3.8,,
266,2022-07-05,28.1,24.4,603,33.7,1433,,.2,,.2,,.5,6.3,200,1644,3.1,180,1304,1.1,984,23.3,55,1226,76.8,28.7,995.8,1008.2,2338,1004.4,1242,1005.7,14.4,6.5,1000,3.33,22.17,,,,,,9,4.9,33.6,24,30.6,30.3,29.4,28.3,,,,,,4.1,5.9,,
266,2022-07-06,28.2,25.1,300,33,1438,,,,,,,6.5,140,1747,3.6,110,1759,1.6,1376,24.5,61,1512,81.6,30.8,999,1010.1,2138,1007.8,130,1008.9,14.4,7.5,1200,3.19,23.45,,,,,,6.5,3.5,34.5,25.5,31.6,31.4,30.4,29.2,,,,,,4.6,6.5,,
266,2022-07-07,28.4,26.3,527,31.9,1240,,0,,0,,0,7,250,1413,4.1,230,1448,1.8,1540,25.1,66,1404,82.9,31.8,998.5,1010.1,14,1006.8,2334,1008.4,14.4,5.2,1200,3.18,19.6,,,,,,7.4,4.1,32.9,26.2,32,31.9,31.2,30,,,,,,3.5,5,,
266,2022-07-08,27.2,24.8,2352,29.7,1729,,9,723,12.3,719,13.9,5.7,270,1504,2.9,270,1513,1.5,1335,25,72,1733,88.3,31.7,993.7,1006.9,1,1001.6,1802,1003.6,14.4,1.9,1100,1.29,8.89,,,,,,5.4,3.4,28,23.7,28.9,29.1,29.8,29.4,,,,,,2.2,3.1,,
266,2022-07-09,27.9,22.4,526,33.5,1500,,,,,,,5.8,290,1724,2.8,270,1624,1.2,1058,22.5,54,1457,73.9,27.4,992.3,1004.9,2335,1000.8,1444,1002.2,14.4,9.4,1000,3.03,22.67,,,,,,3.1,1.5,30.4,21.6,29,29,28.9,28.4,,,,,,4.2,5.9,,
266,2022-07-10,27.8,24.1,515,32.7,1445,,,,,,,5.5,180,1509,3.1,160,1705,1.4,1167,23.2,60,1325,77.1,28.4,996,1007.3,2201,1004.1,316,1005.9,14.4,9.8,1200,3,23.37,,,,,,6.4,.6,32.4,23.7,30.5,30.3,29.8,28.9,,,,,,4.1,5.9,,
266,2022-07-11,26,23.6,859,30.1,1551,,3.7,727,10.6,642,32.7,5.3,50,1309,3.2,70,1256,1.1,911,23.7,70,1525,87.9,29.3,996.2,1008.3,2308,1005.1,1542,1006.2,14.4,2.1,1500,2.38,11.49,,,,,,7.8,3.3,28.6,24.6,28.3,28.4,29,28.7,,,,,,2.1,3,,
266,2022-07-12,25.7,23.8,2302,29,1426,,.2,,.2,,.4,5.6,70,2326,3,70,648,1.2,1001,22.8,68,1436,84.9,27.9,998.6,1010,2200,1007.6,407,1008.6,14.3,.1,1200,1.79,8.14,,,,,,8,7,27.2,23.6,27.6,27.7,28.1,28,,,,,,1.9,2.7,,
266,2022-07-13,24.8,23,534,26.4,1031,,,,,,,6,180,2016,3.1,160,1920,1.3,1163,21.8,75,1050,84.4,26.2,996.3,1009.2,5,1002.8,2358,1006.3,14.3,0,800,1.07,6.86,,,,,,9.8,7.6,26,23,26,26.2,27,27.1,,,,,,1.3,1.9,,
266,2022-07-14,28.1,24.6,1,33.4,1628,,1.2,631,3,608,3.2,8.5,290,1633,4,270,1834,1.8,1545,23.8,56,1634,78.6,29.5,990.5,1002.8,1,999.5,1448,1000.4,14.3,5.4,1100,2.41,17.61,,,,,,7.3,5,28.7,24.3,27.9,27.8,27.5,27,,,,,,4.1,5.8,,
266,2022-07-15,28.1,23.1,549,33.6,1345,,,,,,,5.7,250,1407,3,250,1304,1.3,1080,20.9,39,1255,66.5,24.7,989.5,1001.3,1,997.2,1746,999.3,14.3,11.7,1100,3.31,25.39,,,,,,5.1,1.5,29.4,22.4,28.8,28.8,28.5,27.8,,,,,,5,7.1,,
266,2022-07-16,27.2,21.7,543,33.5,1358,,,,,,,9,290,2004,4.1,290,1925,1.7,1511,19.4,42,1409,64.1,22.6,989,1000.8,2254,997.7,1600,998.8,14.3,10.8,1200,3.58,25.09,,,,,,6.5,.3,30.4,20.8,29.4,29.3,29,28.2,,,,,,5.1,7.4,,
266,2022-07-17,26.3,23.1,533,31.2,1124,,.1,,.2,,.2,7.4,290,1159,3.3,290,38,1.7,1446,21.5,56,1113,75.6,25.6,991.7,1003.8,2241,1000.1,216,1001.6,14.3,2.4,1000,3.04,14.7,,,,,,9.4,1.8,28.3,21.8,28,28.1,28.5,28.2,,,,,,2.9,4.1,,
266,2022-07-18,22.4,21.2,629,25.1,1,,9.9,514,24,500,102.1,9.2,70,758,3.8,70,807,1.1,977,21.6,84,35,95.8,25.9,990.2,1003.6,112,998.4,1603,1000.2,14.2,0,1100,.25,1.77,,,,,,9.9,5.9,23.6,21.5,24.7,24.9,26.3,26.8,,,,,,.9,1.3,,
266,2022-07-19,27.3,22.9,1,32.4,1620,,.2,,.2,,.2,8.5,270,1257,3.9,270,1357,1.6,1397,22.3,52,1456,76.1,27,992.6,1006.3,2306,998.9,313,1002.5,14.2,10.8,1200,3.56,27.16,,,,,,4.3,1.3,29.2,23.1,28.1,27.9,27,26.3,,,,,,5.5,7.9,,
266,2022-07-20,27.2,21.6,538,32.7,1458,,0,,0,,0,5.4,230,1602,3.1,250,1606,1.2,1011,21.2,43,1718,71.3,25.1,996.7,1008.1,830,1005.7,1525,1006.6,14.2,11.3,1400,2.9,24.24,,,,,,7,1.8,29.5,20.8,28.2,28,27.8,27.3,,,,,,4.4,6.3,,
266,2022-07-21,25.5,22.5,507,29.8,1142,,1.4,403,2.1,358,4.7,11.5,250,1342,5.8,250,1045,2.2,1918,21.8,63,1455,80.9,26.3,993.1,1006.4,32,1000.2,1320,1003.1,14.2,4.2,1300,3.35,19.54,,,,,,8.3,6.1,29.2,22.2,28,28,28,27.6,,,,,,,,,
266,2022-07-22,25.8,21.3,524,31.1,1439,,,,,,,8.9,270,1458,4.1,320,814,1.9,1643,20.1,53,1440,71.6,23.5,996.2,1007.1,2346,1005,1732,1006.1,14.2,8.9,1100,3.53,23.95,,,,,,5.5,1.6,27.7,20.4,27.6,27.6,27.7,27.3,,,,,,4.3,6.1,,
266,2022-07-23,24.9,22.6,2257,29.4,1207,,2.4,2125,4.2,2035,5.9,5.4,70,248,2.9,90,1033,1.6,1371,21.9,64,1204,84.6,26.2,996.6,1007.7,647,1004.9,2334,1006.5,14.1,2.8,1100,3.32,14.43,,,,,,8,3.9,26.7,22.5,26.8,26.9,27.5,27.2,,,,,,2.8,4,,
266,2022-07-24,25.6,22.6,1,30.1,1423,,6.8,346,27.3,255,37.5,7.1,270,1543,3.9,270,1552,1.9,1636,23.2,67,1426,87.6,28.5,993.8,1006.7,2351,1001.9,524,1003.7,14.1,4.4,1300,2.74,17.24,,,,,,6.6,3.1,27.5,23.6,27.8,27.7,27.4,27,,,,,,3,4.2,,
266,2022-07-25,27,22.4,440,32.8,1544,,,,,,,5.3,70,2122,2.7,180,1638,1.4,1179,22.7,55,1510,79,27.7,998.7,1010.5,2312,1006.5,155,1008.6,14.1,7.7,1300,3.61,23.01,,,,,,3.9,2.5,29.4,22.1,28.5,28.3,27.9,27.3,,,,,,4.2,6,,
266,2022-07-26,26.2,23.4,418,31.1,1410,,,,,,,5.5,90,1444,3.7,70,1102,1.6,1408,22.8,60,1350,82.4,27.7,1000.5,1011.7,2217,1008.9,1549,1010.4,14.1,6.2,1300,3.24,20.62,,,,,,4.9,3.6,28.8,23.7,28.4,28.4,28.3,27.8,,,,,,4.2,6,,
266,2022-07-27,26.4,22.7,509,30.6,1434,,,,,,,6.2,90,1217,3.5,90,1052,2.1,1850,21.5,52,1634,76,25.7,1000.7,1011.8,2230,1009.4,1728,1010.6,14,9.1,1200,3.39,25.59,,,,,,6.4,2,30.1,22.3,29,28.9,28.6,28,,,,,,4.8,6.9,,
266,2022-07-28,27.5,23.9,36,30.5,1245,,,,,,,7.4,70,729,3.8,70,836,2.3,1986,23.3,67,1725,78.4,28.6,1001.6,1013,2333,1010.7,342,1011.5,14,5.3,1000,2.43,18.46,,,,,,5.3,2.8,29.3,23,28.6,28.6,28.7,28.2,,,,,,3.7,5.3,,
266,2022-07-29,29.3,25.2,442,33.1,1346,,,,,,,9,140,1823,5,110,1541,2.9,2473,23.5,57,1449,72.3,29,1001.9,1013.2,554,1009.8,1748,1011.8,14,11.4,1200,3.47,26.1,,,,,,4.1,1,33,24.1,31.1,30.9,29.8,28.7,,,,,,5.6,7.9,,
266,2022-07-30,27.9,26.7,2320,29.9,1353,,.1,,.1,,.1,11.8,50,258,6.5,70,706,3.4,2931,23.4,72,438,77,28.8,998.8,1011,1,1007.4,2339,1008.7,14,.8,1300,1.72,9.1,,,,,,8,5.6,28.6,25.3,28.6,28.7,29.1,28.8,,,,,,2.1,3.1,,
266,2022-07-31,26,24.7,1358,27.7,2250,,3.8,938,8.6,928,38.4,13.9,140,1232,6.7,140,1249,3.7,3165,24.8,83,1,93.5,31.3,996.8,1007.8,29,1005.7,1849,1006.8,13.9,0,1400,.5,2.33,,,,,,9.5,5.6,26.2,25.2,26.5,26.7,27.5,27.6,,,,,,.9,1.3,,
266,2022-08-01,26.6,25,2148,28.9,1200,,4,2107,13.4,2106,26.4,14.2,140,1208,7.4,110,1012,3.8,3261,25,75,1218,91.4,31.7,997.1,1009.3,2316,1004.9,1626,1007,13.9,.1,1000,.83,4.92,,,,,,8.9,4.5,26.4,25.4,26.4,26.5,26.8,26.7,,,,,,1.2,1.7,,
266,2022-08-02,27,25.7,720,30.9,1417,,5.9,605,16,603,42.1,7.3,230,558,3.5,230,559,2,1707,25.5,75,1418,92.1,32.5,1001.3,1012.9,2155,1008.9,52,1011.3,13.9,2.1,1300,3.25,11.46,,,,,,7.6,4.3,28.7,25.4,28.2,28.1,27.3,26.8,,,,,,2.4,3.4,,
266,2022-08-03,27.3,24.9,538,30.5,1722,,3.3,153,3.6,141,7.2,6.1,290,1041,2.8,270,1611,1.2,1068,25.6,75,1731,91,32.9,1001.9,1013.1,640,1010.4,1735,1011.9,13.9,3.5,1100,1.48,12.62,,,,,,6.9,2.8,29.4,24.8,28.5,28.4,28.1,27.5,,,,,,2.1,3,,
266,2022-08-04,28.4,25.1,436,32.3,1449,,0,,0,,0,6.7,250,1443,3.9,250,1402,1.5,1257,25.3,68,1441,84.4,32.3,1000.3,1012.1,738,1008.4,1757,1010.2,13.8,5.8,1400,2.46,16.77,,,,,,6.4,1.8,29.7,25.1,29.2,29.1,28.6,27.9,,,,,,3.2,4.5,,
266,2022-08-05,28.3,25.1,351,31.7,1349,,.9,1217,1,1127,1.7,6.8,250,1713,3.5,250,1716,1.5,1260,25.6,73,1350,86,33,997.5,1009.4,552,1005,1747,1007.4,13.8,5.3,1200,2.38,16.25,,,,,,6.3,2.1,29.8,24.8,29.4,29.3,28.9,28.2,,,,,,3,4.3,,
266,2022-08-06,29.4,25.7,545,33.7,1346,,1,2009,1,2004,1,6.3,250,1542,4,230,1547,1.8,1598,26.1,64,1256,83.6,33.9,996.8,1007.9,2247,1005,1712,1006.7,13.8,10.2,1200,3.26,23.44,,,,,,4.4,1.6,31.9,25.3,30.2,30.1,29.5,28.6,,,,,,4.3,6.2,,
266,2022-08-07,29.3,26.2,532,33.8,1305,,,,,,,8.3,250,1340,3.8,230,1540,1.7,1447,25.9,61,1354,83.1,33.4,998.4,1009.2,2328,1007.1,1454,1008.3,13.7,9.1,1200,3.43,23.72,,,,,,6.4,.9,31.7,26.2,31.1,31,30.4,29.3,,,,,,4.5,6.4,,
266,2022-08-08,28.8,26.7,432,32.3,1423,,.2,521,.2,431,.2,8.7,230,1327,4.7,250,1633,2.3,1982,25,63,1437,80.8,31.6,999.7,1010.5,2208,1008.6,1803,1009.6,13.7,3.6,1300,2.8,18.04,,,,,,7.3,3.4,30.6,26.2,30.4,30.3,30.1,29.5,,,,,,3.6,5.2,,
266,2022-08-09,28.1,25.8,600,31.2,1400,,,,,,,7.3,230,1152,4.4,230,1356,2.1,1772,24.5,68,1353,81.3,30.7,999.4,1010.5,604,1007.7,1602,1009.3,13.7,2.2,1000,2.05,14.51,,,,,,8.9,1,29.6,25.4,29.3,29.3,29.5,29.1,,,,,,2.9,4.1,,
266,2022-08-10,27.7,26.1,40,30.8,1318,,,,,,,7.1,290,436,3.6,230,1444,1.9,1644,24.5,71,1243,83.6,30.8,998.3,1009.3,1,1007.4,1521,1008.3,13.7,.4,1200,1.66,9.93,,,,,,9.6,3.3,28.3,25.3,28.4,28.5,28.8,28.6,,,,,,2.1,3,,
266,2022-08-11,26.9,25.9,229,28.1,1247,,.2,1529,.3,1528,1,5.7,290,844,3,270,845,1.3,1131,25.3,84,845,91.8,32.3,996.7,1008.3,1,1005.5,1854,1006.6,13.6,0,800,.57,2.93,,,,,,9.8,2.3,27,25.7,27.5,27.6,28.1,28,,,,,,.9,1.3,,
266,2022-08-12,28.7,26.2,2358,32.6,1530,,0,,0,,0,6.8,250,1410,3.7,250,1409,1.6,1380,25.6,62,1533,84,32.8,996.3,1007.5,2352,1004.8,1615,1006.1,13.6,3.2,1100,2.44,15.96,,,,,,6.9,1,31,25.6,29.3,29.2,28.8,28.1,,,,,,3.1,4.4,,
266,2022-08-13,28.4,24.9,534,32.5,1309,,,,,,,7,200,1420,4,250,1447,1.6,1393,24.8,65,1143,81.8,31.3,996.9,1008,2337,1005.7,1500,1006.8,13.5,5.4,1100,2.75,18.12,,,,,,8,1,31,24.4,30.1,30.1,29.5,28.7,,,,,,3.5,5,,
266,2022-08-14,29.1,26.7,555,33.3,1342,,,,,,,8.2,250,1214,4.5,230,1357,2,1699,25,62,1334,79.8,31.8,997.8,1008.4,2158,1006.9,356,1007.6,13.5,7.2,1300,3.07,20.55,,,,,,7.5,1,32.7,26.2,31.6,31.5,30.6,29.5,,,,,,4.1,5.9,,
266,2022-08-15,29,26.3,509,32.5,1431,,,,,,,10,230,2153,5.6,230,2156,2.7,2323,24.8,63,1412,78.9,31.4,995.6,1008.4,10,1003.3,1828,1005.4,13.5,4.8,1400,2.71,18.08,,,,,,7.9,1,33.3,25.9,31.5,31.3,30.8,30,,,,,,3.8,5.4,,
266,2022-08-16,26.3,24.2,2356,28,1,,4.6,1754,9.3,2034,38.4,8.4,250,15,3.8,250,50,1.8,1576,24.9,82,1,92.3,31.5,995.3,1007.4,2257,1003.2,153,1005.2,13.5,0,1100,.7,4.09,,,,,,10,1,27.3,24.9,28.4,28.6,29.4,29.4,,,,,,1,1.4,,
266,2022-08-17,25.6,23.2,2400,29.3,1646,,4.8,320,8.4,316,17,5.6,70,925,3,70,637,1.4,1235,23.8,74,1647,90.4,29.6,996.3,1007.8,2341,1005.2,220,1006.3,13.4,2.6,1600,1.67,10.95,,,,,,7.3,1,29.2,23.2,27.5,27.5,28,28,,,,,,2.2,3.1,,
266,2022-08-18,25.4,20.4,533,30.8,1424,,,,,,,5.4,160,1511,2.9,200,1152,1.3,1129,21.1,52,1415,78.5,25.1,998.2,1009.1,756,1007.1,215,1008.2,13.4,11.1,1200,3.4,24.59,,,,,,5.1,1,28.5,20.7,27.9,27.9,28,27.7,,,,,,4.2,6.1,,
266,2022-08-19,26.7,21.6,404,31.5,1306,,,,,,,7.3,230,1547,3.8,250,1548,1.6,1388,23.7,69,1308,84.5,29.5,995.4,1008.2,1,1003.4,1812,1005.3,13.4,3.7,1200,3.01,15.91,,,,,,7.5,1,28.4,21.8,28,27.9,28,27.7,,,,,,2.9,4.2,,
266,2022-08-20,27.2,25.5,2358,29.5,1510,,2.1,1244,4.9,1157,6.6,6.1,290,1227,3.1,290,1658,1.5,1290,25.6,79,1739,91.3,32.8,993.2,1004,959,1001.8,1610,1003.1,13.3,.9,1400,1.4,7.13,,,,,,7.3,1,29.1,25.5,28.2,28.2,28.3,28,,,,,,1.7,2.4,,
266,2022-08-21,27.2,24.6,545,31.7,1430,,,,,,,6.1,70,824,3.3,90,929,1.6,1405,22.8,60,1446,78.1,27.8,995.4,1006.7,2150,1003.3,117,1005.3,13.3,8,1200,3.29,22.31,,,,,,6.6,1,29.4,24.2,29.2,29.1,28.7,28.1,,,,,,4.1,5.8,,
266,2022-08-22,26.7,21.9,552,32.2,1453,,,,,,,6.2,250,1705,3.3,250,1711,1.3,1148,21.1,46,1407,73,25,995.3,1006.5,844,1003.9,1454,1005.2,13.3,11.4,1200,3.25,24.42,,,,,,5.1,1,29.4,22.2,28.7,28.7,28.8,28.3,,,,,,4.5,6.4,,
